GUT_GENOME102397_03462 tnsA  Transposon Tn7 transposition protein TnsA      
GUT_GENOME102397_03503 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME257198_00642 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME257198_00902 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME257198_01368 bin3  Putative transposon Tn552 DNA-invertase bin3      
GUT_GENOME076118_00380 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME076118_00381 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME076118_00648 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME076118_00879 Int-Tn_4  Transposase from transposon Tn916      
GUT_GENOME076118_02867 tetM  Tetracycline resistance protein TetM from transposon TnFO1      
GUT_GENOME076118_02956 Int-Tn_5  Transposase from transposon Tn916      
GUT_GENOME019531_00701 tetM  Tetracycline resistance protein TetM from transposon TnFO1      
GUT_GENOME019531_02373 bin3  Putative transposon Tn552 DNA-invertase bin3      
GUT_GENOME019531_02834 Int-Tn  Transposase from transposon Tn916      
GUT_GENOME113191_02525 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME113191_02888 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME113191_02984 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME113191_03011 Int-Tn_4  Transposase from transposon Tn916      
GUT_GENOME109587_02510 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME109587_02946 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME243468_00654 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME243468_00939 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME243468_01056 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME243468_01302 Int-Tn_4  Transposase from transposon Tn916      
GUT_GENOME243468_02273 Int-Tn_5  Transposase from transposon Tn916      
GUT_GENOME243468_02537 Int-Tn_6  Transposase from transposon Tn916      
GUT_GENOME243468_02631 bin3  Putative transposon Tn552 DNA-invertase bin3      
GUT_GENOME243468_03324 Int-Tn_7  Transposase from transposon Tn916      
GUT_GENOME243468_03360 Int-Tn_8  Transposase from transposon Tn916      
GUT_GENOME126934_01747 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME126934_01748 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME126934_02096 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME271370_00460 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME271370_00739 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME213546_00599 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME213546_01902 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME247673_00385 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME247673_01576 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME247673_02808 tetM  Tetracycline resistance protein TetM from transposon TnFO1      
GUT_GENOME211094_00537 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME211094_02138 tetM  Tetracycline resistance protein TetM from transposon TnFO1      
GUT_GENOME211094_02591 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME103896_00288 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME103896_01095 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME103896_03456 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME114705_02869 Int-Tn  Transposase from transposon Tn916      
GUT_GENOME210960_00164 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME210960_02263 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME210960_02458 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME210960_02738 Int-Tn_4  Transposase from transposon Tn916      
GUT_GENOME148424_02018 bin3  Putative transposon Tn552 DNA-invertase bin3      
GUT_GENOME148424_02297 Int-Tn  Transposase from transposon Tn916      
GUT_GENOME148424_02396 tetM  Tetracycline resistance protein TetM from transposon Tn916      
GUT_GENOME135777_00784 Int-Tn  Transposase from transposon Tn916      
GUT_GENOME135777_02376 tetM  Tetracycline resistance protein TetM from transposon TnFO1      
GUT_GENOME081772_00361 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME081772_02117 tetM  Tetracycline resistance protein TetM from transposon Tn916      
GUT_GENOME081772_02356 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME081772_02403 bin3  Putative transposon Tn552 DNA-invertase bin3      
GUT_GENOME150433_00303 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME150433_00308 bin3  Putative transposon Tn552 DNA-invertase bin3      
GUT_GENOME150433_00836 tetM  Tetracycline resistance protein TetM from transposon TnFO1      
GUT_GENOME150433_02391 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME162275_00811 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME162275_01198 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME162275_02700 tetM  Tetracycline resistance protein TetM from transposon TnFO1      
GUT_GENOME276943_01151 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME276943_01331 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME276943_01744 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME126174_01183 Int-Tn_1  Transposase from transposon Tn916      
GUT_GENOME126174_01637 Int-Tn_2  Transposase from transposon Tn916      
GUT_GENOME126174_01936 Int-Tn_3  Transposase from transposon Tn916      
GUT_GENOME126174_03229 Int-Tn_4  Transposase from transposon Tn916      
GUT_GENOME126174_03339 Int-Tn_5  Transposase from transposon Tn916      
GUT_GENOME266352_01976 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME266352_02937 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME266352_03047 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME266352_03093 bin3_3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME266352_03510 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME172319_01614 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME172319_02381 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME172319_02567 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME172319_03001 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME172319_03331 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME112939_02656 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME112939_02657 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME112939_02710 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME240685_01308 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME240685_02377 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME240685_02874 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME240685_03174 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME264657_01559 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME264657_01720 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME264657_01989 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME264657_02393 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME105394_01148 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME105394_02260 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME105394_03010 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME265417_01174 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME265417_01547 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME265417_01815 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME265417_02726 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME001713_02515 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME001713_02880 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME001713_03371 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME001713_03688 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME001713_03700 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME001713_03707 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME001713_03829 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME037706_00395 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME037706_02262 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME037706_02735 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME037706_02795 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME107039_00194 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME107039_01930 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME107039_03236 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME248106_00860 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME248106_00875 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME248106_00968 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME248106_01642 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME248106_01647 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME079372_00281 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME079372_01439 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME079372_02627 tnsB  Transposon Tn7 transposition protein TnsB   
GUT_GENOME079372_02628 tnsC  Transposon Tn7 transposition protein TnsC   
GUT_GENOME051682_01258 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME051682_01677 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME027873_00617 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME027873_00808 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME027873_01336 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME027873_01395 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME027873_01400 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME027873_02985 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME027873_03104 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME198617_01483 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME154231_01260 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME154231_02387 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME154231_02392 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME154231_02861 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME102943_01603 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME102943_02601 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME102943_02781 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME152777_00210 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME136944_01710 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME136944_02001 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME136944_02751 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME073718_00061 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME073718_01104 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME073718_01394 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME073718_01454 tetM  Tetracycline resistance protein TetM from transposon Tn916   
GUT_GENOME022126_00963 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME022126_01119 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME022126_01353 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME022126_02537 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME022126_02580 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME022126_02599 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME035362_02173 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME035362_02217 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME115639_01710 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME115639_02006 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME235713_00274 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME235713_01501 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME235713_02621 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME077203_00668 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME077203_00961 tetM  Tetracycline resistance protein TetM from transposon Tn916   
GUT_GENOME077203_01001 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME077203_01140 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME077203_02568 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME005606_00814 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME005606_01768 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME229177_00201 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME229177_01693 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME229177_02071 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME229177_02127 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME229177_02659 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME229177_02660 Int-Tn_6  Transposase from transposon Tn916   
GUT_GENOME229177_03076 Int-Tn_7  Transposase from transposon Tn916   
GUT_GENOME137080_01013 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME137080_01237 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME137080_01980 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME137080_02957 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME224317_00274 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME224317_01293 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME224317_02323 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME224317_02584 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME224317_03635 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME224317_03901 bin3_3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME083285_00636 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME083285_00684 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME083285_01474 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME083285_01947 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME083285_02001 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME083285_02697 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME083285_03385 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME072904_00210 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME072904_01948 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME072904_02051 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME072904_02192 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME284837_02090 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME284837_02095 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME157998_00304 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME157998_00394 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME157998_01167 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME157998_01714 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME157998_02193 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME099466_02231 tetM  Tetracycline resistance protein TetM from transposon Tn916   
GUT_GENOME059511_00056 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME059511_01722 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME059511_02132 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME059511_02219 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME059511_02485 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME059511_02898 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME059511_02914 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME059511_02966 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME003547_00341 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME003547_00433 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME003547_01882 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME003547_02250 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME003547_02921 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME225712_00262 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME225712_00526 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME225712_00740 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME225712_01387 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME225712_01427 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME225712_03628 Int-Tn_6  Transposase from transposon Tn916   
GUT_GENOME096837_01592 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME096837_01953 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME096837_02240 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME173634_00816 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME173634_01272 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME173634_02808 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME002441_01222 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME002441_01562 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME002441_01728 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME002441_03091 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME273916_01473 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME190828_00784 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME190828_00857 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME190828_01103 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME190828_02965 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME227710_00405 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME227710_01864 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME227710_02275 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME227710_02947 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME107577_00315 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME066549_00021 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME066549_00875 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME066549_02226 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME066549_02229 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME066549_02397 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME066549_03056 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME137565_00509 tetM  Tetracycline resistance protein TetM from transposon Tn916   
GUT_GENOME137565_01089 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME137565_01481 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME082654_00102 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME082654_02171 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME082654_02894 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME082654_02899 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME112139_00156 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME112139_00245 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME255762_00354 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME255762_00762 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME255762_01478 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME047228_00333 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME047228_00910 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME047228_00911 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME047228_01502 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME114695_00754 tetM  Tetracycline resistance protein TetM from transposon Tn916   
GUT_GENOME114695_01146 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME114695_01612 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME109360_01373 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME109360_01389 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME109360_02958 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME241379_02091 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME241379_02211 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME241379_02216 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME241379_02356 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME241379_02673 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME241379_03076 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME100992_01351 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME100992_01356 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME100992_02528 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME100992_03695 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME100992_03804 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME100992_03936 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME245239_00642 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME275696_00876 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME275696_01848 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME275696_02107 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME275696_02464 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME215550_00300 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME215550_01893 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME215550_01898 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME120428_00084 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME120428_01522 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME120428_01545 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME120428_01851 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME180378_00569 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME180378_00829 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME180378_00933 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME180378_01671 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME016591_01472 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME016591_03232 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME103116_01742 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME103116_02539 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME103116_02709 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME131625_00718 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME131625_01034 bin3_1  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME131625_01669 tetM  Tetracycline resistance protein TetM from transposon Tn916   
GUT_GENOME131625_02646 bin3_2  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME131625_02942 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME131625_03073 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME131625_03237 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME121593_00738 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME121593_00818 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME121593_00923 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME121593_02063 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME121593_02219 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME182223_02279 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME182223_03048 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME182223_03073 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME182223_03074 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME182223_03160 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME273398_01294 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME273398_02034 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME107436_00571 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME107436_00572 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME107436_01753 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME019600_00486 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME019600_00862 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME019600_01737 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME019600_02223 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME019600_02899 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME019600_02959 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME008992_00734 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME008992_00832 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME008992_01312 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME268615_01798 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME268615_01800 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME268615_01888 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME111024_00476 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME111024_02078 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME111024_03097 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME167627_00927 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME167627_01424 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME167627_01952 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME082395_00604 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME082395_01224 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME082395_01240 Int-Tn_3  Transposase from transposon Tn916   
GUT_GENOME082395_01840 Int-Tn_4  Transposase from transposon Tn916   
GUT_GENOME082395_01870 Int-Tn_5  Transposase from transposon Tn916   
GUT_GENOME082395_03538 Int-Tn_6  Transposase from transposon Tn916   
GUT_GENOME194918_00633 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME194918_01808 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME194918_01921 Int-Tn_1  Transposase from transposon Tn916   
GUT_GENOME194918_02432 Int-Tn_2  Transposase from transposon Tn916   
GUT_GENOME063738_00785 tetM  Tetracycline resistance protein TetM from transposon TnFO1   
GUT_GENOME063738_00995 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME063738_01000 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME032018_01916 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME119772_00328 Int-Tn  Transposase from transposon Tn916   
GUT_GENOME119772_01345 bin3  Putative transposon Tn552 DNA-invertase bin3   
GUT_GENOME119772_02163 tetM  Tetracycline resistance protein TetM from transposon Tn916   
GUT_GENOME034820_00170 Int-Tn_1  Transposase from transposon Tn916   
